,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
32,2019-08-18,76,9,13,32,32,66,12,17,36,0,44,44,39,69,28,24,41,56,27,100,0,0,20,0,20,32,23,56,40,73,25,41,54,50,39,68,17,35,31,100,0,14,39,29,0,0,0,38,28,12,0,49,0,48,0,0,16,35,55,13,0,54,0,0,25,37,9,32,0,48,90,9,63,0,0,69,0,16,56,66,59,32,35,42,1,19,72,71,0,38,20,0,17,58,84,0,24,24,50,13,49,23,79,84,31,100,11,60,71,21,78,9,100,0,77,51,44,0,32,55,43,0,68,0,44,71,6,24,60,16,38,30,64,57,19,0,0,15,0,0,39,14,0,0,12,47,0,0,35,19,24,16,68,0,72,0,0,43,0,20,15,0,41,60,79,10,0,0,0,64,63,0,0,0,56,12,78,59,50,0,0,41,0,31,0,20,0,0,0,25,33,50,0,25,0,0,85,24,48,4,65,50,0,82,27,39,33,51,27,48,34,0,14,41,25,0,85,92,27,24,19,34,0,18,46,0,30,12,0,52,0,0,72,20,0,56,55,24,24,84,35,52,30,32,53,34,0,26,0,50,32,46,60,24,30,62,0,0,36,20,15,12,100,67,76,100,25,24,39,29,22,0,16,68,89,63,59,39,23,53,45,0,80,15,35,11,37,0,24,61,0,20,17,49,0,0,78,24,51,46,24,13,0,72,0,30,27,3,0,39,55,0,35,23,0,86,46,34,0,7,67,67,18,19,40,33,36,0,0,0,0,0,44,18,18,53,11,0,28,96,12,15,47,43,0,0,0,6,34,16,32,0,67,0,0,79,42,99,17,0,83,0,0,0,44,41,26,45,100,78,0,49,0,0,0,0,41,70,0,0,47,17,0,36,80,0,0,0,33,10,27,31,3,59,63,15,10,0,0,28,39,34,79,0,0,42,38,0,29,0,41,66,0,0,20,0,43,100,51,15,17,16,41,25,43,0,24,0,0,20,0,64,88,20,76,26,96,84,0,83,0,21,0,0,38,36,12,28,16,25,0,22,62,15,1,35,15,63,36,37,26,48,40,57,71,14,26,0,23,0,0,0,0,16,24,48,0,34,4,33,63,74,17,53,0,37,40,35,99,0,36,46,55,14,31,0,18,80,20,0,13,0,52,12,0
33,2019-08-25,68,2,25,26,53,60,0,26,0,10,83,31,36,51,93,23,8,48,25,63,0,0,19,0,37,30,33,50,37,92,19,0,48,32,45,78,21,26,29,0,24,13,36,31,0,48,29,36,39,44,40,42,78,0,13,0,13,43,0,69,0,44,49,0,46,9,17,15,0,45,75,13,35,0,0,51,25,16,29,34,55,22,11,0,0,18,34,51,0,24,28,0,0,18,29,0,40,0,25,12,48,25,37,71,30,56,10,28,78,34,72,8,19,0,45,27,30,0,8,33,0,0,54,18,0,62,3,30,59,30,100,0,48,0,14,0,0,40,0,18,0,14,17,30,6,22,16,0,22,6,12,14,58,31,55,60,0,44,0,0,7,0,0,63,47,0,26,45,0,30,0,0,0,0,42,11,87,35,0,15,51,60,45,10,17,19,0,0,0,23,34,0,17,0,100,32,40,56,40,2,61,75,0,69,31,22,0,0,17,18,48,0,26,42,12,25,40,54,13,23,9,0,0,47,0,38,67,0,0,0,0,24,45,19,0,37,53,0,22,23,20,0,26,25,37,27,29,0,49,50,61,32,56,23,28,66,0,48,0,62,28,11,17,67,71,49,6,14,18,14,31,53,26,56,0,25,74,40,0,43,42,16,56,42,11,20,21,0,0,59,0,13,0,46,24,0,65,23,54,60,45,24,0,41,0,57,41,4,0,36,0,17,17,25,0,85,18,27,0,13,67,40,18,0,37,0,20,0,13,29,0,0,66,17,11,40,31,0,0,22,14,16,29,41,0,29,0,21,0,30,30,0,63,0,5,37,40,65,47,9,78,0,0,34,67,32,63,14,19,48,0,36,0,38,0,0,100,63,0,25,15,47,0,45,26,0,59,32,10,19,16,29,1,67,73,0,9,0,0,40,27,0,0,30,66,40,7,0,23,0,29,12,32,46,34,0,20,0,55,7,33,23,55,0,20,0,23,0,0,19,0,72,75,19,33,33,0,57,0,58,34,10,0,0,35,57,47,27,12,26,27,18,62,19,2,33,0,77,32,44,24,53,23,46,78,13,49,0,32,0,0,44,0,15,11,43,12,32,18,18,59,76,16,37,0,43,75,32,0,25,0,58,49,15,29,45,13,61,0,0,25,0,0,15,0
34,2019-09-01,68,2,12,21,52,58,32,5,11,0,20,20,41,64,13,0,53,34,0,67,0,0,37,0,18,10,11,48,0,68,32,38,40,15,36,77,17,28,9,0,23,20,36,58,0,0,0,36,52,19,0,23,77,0,13,0,16,45,0,12,31,50,0,10,23,17,26,15,25,15,37,12,23,0,0,46,24,30,57,51,70,32,32,39,0,18,22,65,0,46,37,64,47,18,77,0,34,0,46,24,47,27,46,69,15,28,10,0,55,31,70,11,18,27,18,21,12,0,30,45,27,13,78,0,0,67,6,26,58,34,29,0,12,0,13,0,0,56,0,9,36,11,33,49,6,22,0,0,0,11,0,10,59,0,61,0,45,42,66,38,7,0,38,63,46,9,19,44,0,20,0,37,8,0,43,7,78,38,0,58,25,51,45,10,0,37,18,55,0,45,36,0,0,0,66,16,0,22,27,1,48,37,0,67,46,26,46,31,41,23,31,0,21,36,11,50,39,46,37,0,26,0,0,17,0,100,19,21,0,0,0,0,89,19,0,38,50,0,22,22,52,0,19,24,12,22,28,24,0,46,45,26,57,0,0,65,0,0,0,25,14,20,8,61,70,63,17,14,36,0,35,0,22,47,24,50,61,54,0,55,56,16,28,42,11,10,48,0,0,56,0,10,0,0,24,0,62,45,33,33,7,82,30,67,18,0,39,6,0,36,0,66,16,19,0,78,69,7,23,9,52,22,11,17,74,0,53,0,6,29,0,23,24,0,10,19,20,0,0,44,6,16,43,40,0,0,0,26,16,22,37,58,69,33,9,37,0,0,23,16,0,47,48,100,39,44,71,21,18,26,0,25,0,38,0,0,51,61,51,24,58,43,25,30,51,0,29,31,0,18,16,0,3,66,71,14,18,0,0,91,27,31,0,30,0,0,7,27,15,12,38,12,0,0,7,0,0,46,54,31,16,15,75,23,0,19,45,36,0,0,0,65,81,0,61,24,0,0,24,85,100,0,90,24,35,67,69,26,15,34,27,15,48,9,4,0,43,70,21,34,24,41,37,38,71,26,0,0,11,0,0,0,93,14,0,30,0,83,21,17,58,59,6,0,0,17,37,30,0,12,0,28,58,9,57,0,17,68,37,45,61,54,0,22,0
35,2019-09-08,71,2,36,46,30,69,0,5,44,19,0,40,41,33,13,0,53,51,74,64,0,0,18,0,0,39,11,58,0,34,9,0,39,15,35,62,13,27,28,0,23,12,53,50,44,0,0,41,13,18,78,86,0,22,12,44,18,57,0,24,0,81,0,10,57,17,59,29,0,59,46,12,23,0,0,61,48,15,74,57,38,19,54,13,0,0,55,34,0,34,45,0,31,35,10,23,19,0,39,24,53,30,36,68,29,41,19,0,65,31,74,8,18,54,57,16,70,0,15,62,13,25,62,9,0,70,11,22,60,10,17,0,35,17,19,0,0,28,0,26,36,10,24,48,5,28,32,0,11,74,22,14,57,0,81,29,45,40,22,19,0,58,75,67,20,18,38,65,0,29,0,36,0,0,55,15,76,54,0,0,50,61,0,19,17,0,36,0,0,22,30,0,0,23,32,0,0,11,29,3,64,64,0,73,30,24,15,16,57,27,66,0,8,56,57,25,61,36,12,44,17,0,0,26,0,0,46,21,30,0,0,23,22,37,0,63,53,87,54,11,19,95,19,33,24,28,0,0,0,49,15,31,57,90,28,59,0,0,0,27,0,27,33,63,81,58,23,18,18,0,30,0,29,62,23,17,61,59,0,18,0,16,27,48,63,10,34,31,0,59,0,8,16,45,47,0,73,0,36,52,29,0,0,73,18,41,46,3,88,0,100,49,65,40,0,80,34,10,35,3,61,28,23,34,49,0,48,93,6,0,0,0,32,33,15,58,0,0,0,87,11,16,29,20,0,0,46,25,47,30,52,0,74,99,4,36,39,36,61,18,45,0,0,0,57,19,33,14,37,51,45,45,0,75,0,39,35,62,25,0,29,45,0,47,33,0,57,0,10,14,20,14,0,69,77,0,36,0,23,52,37,31,36,0,0,39,21,53,32,25,30,36,31,0,44,100,0,46,56,7,16,7,48,45,0,19,0,0,0,0,0,82,67,0,42,8,0,11,23,75,0,0,59,71,0,33,46,39,11,26,27,26,61,37,1,0,14,69,32,59,0,43,22,45,70,52,0,0,21,0,0,43,0,14,22,52,0,41,24,17,58,64,9,24,32,68,0,26,0,49,0,56,76,6,56,0,20,57,36,0,72,0,48,21,45
36,2019-09-15,71,4,36,32,51,61,10,10,22,38,0,50,37,66,26,0,30,49,98,59,0,0,54,0,18,39,32,60,0,78,18,0,40,92,9,76,11,30,46,0,23,20,0,68,22,0,0,44,25,14,0,49,0,22,0,44,14,38,50,18,0,60,0,5,56,33,51,0,25,15,64,8,23,0,0,71,24,15,67,46,30,24,11,26,2,17,88,42,46,34,18,0,15,53,28,0,26,0,60,12,60,36,18,86,0,32,29,0,54,41,75,6,0,27,48,23,29,23,15,32,26,12,46,17,100,69,8,22,55,24,28,82,46,17,9,0,0,66,21,26,36,10,0,77,44,28,31,0,21,23,11,18,57,0,100,58,0,34,0,19,7,29,0,73,65,18,19,43,37,19,0,0,0,0,42,21,93,38,47,14,87,72,44,19,17,18,0,0,0,0,38,46,0,23,32,15,0,87,30,2,91,81,0,75,25,10,15,31,49,18,43,0,17,56,23,0,27,55,12,22,9,92,0,29,0,0,18,11,0,47,38,46,88,37,0,53,53,22,11,0,32,95,23,15,24,11,0,72,0,35,15,5,59,45,0,61,0,0,0,18,14,21,17,69,80,69,0,17,18,52,40,51,29,54,0,41,64,36,21,48,14,31,54,48,21,10,61,31,22,57,30,10,0,67,70,5,71,0,35,75,14,11,0,39,0,0,40,4,88,35,50,16,64,16,0,80,17,21,0,6,59,44,31,51,36,0,57,0,13,0,0,23,16,17,19,29,10,0,0,22,11,16,57,20,0,0,0,5,31,22,15,0,65,33,4,0,0,18,53,7,60,0,47,0,68,31,33,20,36,38,23,84,77,0,0,0,41,60,0,24,29,24,0,30,58,8,28,61,51,18,17,14,2,71,61,0,27,46,23,13,40,31,0,29,0,39,7,13,29,12,37,84,0,0,44,0,20,0,59,10,0,30,58,22,20,19,22,0,25,37,0,72,51,19,51,32,0,22,46,69,16,10,30,47,0,66,23,38,19,20,27,17,39,14,4,32,28,66,15,25,46,42,88,26,69,13,24,0,52,0,0,0,0,28,0,24,0,61,24,13,57,59,15,0,0,34,36,24,90,24,0,42,79,25,56,0,28,70,0,0,36,0,0,34,89
37,2019-09-22,73,2,12,24,37,82,11,15,100,10,20,30,27,80,0,23,15,51,50,65,0,0,0,0,18,10,32,50,73,11,37,38,42,62,27,49,5,33,9,0,23,11,18,50,22,0,56,44,26,19,0,23,0,22,0,0,16,25,0,6,0,62,0,10,23,8,26,0,0,74,46,0,12,0,0,60,48,45,68,46,46,35,11,39,2,18,33,57,0,46,18,32,31,18,38,0,49,0,43,12,45,43,27,70,29,69,10,0,33,31,77,6,74,27,62,29,64,0,22,27,13,12,65,0,20,77,0,25,56,5,17,0,23,0,13,0,0,61,0,0,0,9,24,78,28,54,16,0,22,34,11,9,49,0,77,0,45,34,0,37,7,0,0,69,73,18,6,0,37,49,29,73,0,45,45,13,74,52,48,14,50,62,44,29,17,18,18,0,30,0,38,0,16,23,65,0,0,44,28,2,52,55,0,64,35,10,0,47,57,27,43,0,25,54,46,0,44,49,0,0,35,31,0,43,0,25,18,32,0,0,0,47,44,19,0,28,59,0,22,66,39,0,18,23,48,33,0,24,0,84,30,21,60,23,0,73,0,23,0,15,14,15,8,67,69,51,17,15,18,13,35,52,40,47,23,25,75,26,22,24,42,16,55,14,11,30,61,0,0,60,0,10,0,23,71,0,75,0,28,46,22,12,0,67,18,55,34,3,0,0,50,33,32,24,0,79,26,17,35,9,55,33,28,69,49,0,86,0,6,14,0,0,8,0,23,77,50,0,0,22,11,15,57,60,0,0,46,30,16,37,44,0,75,66,4,37,0,36,23,7,15,0,0,66,39,44,38,41,37,34,0,70,0,0,0,0,47,61,25,0,43,52,25,50,100,0,0,0,0,28,19,14,1,74,81,0,36,46,47,65,45,31,0,30,0,0,7,27,22,0,38,36,0,45,7,0,0,0,49,21,0,22,48,45,0,0,22,0,0,0,0,74,67,19,65,8,0,33,23,56,0,0,30,24,0,100,34,32,23,33,27,15,78,0,2,0,28,56,32,17,0,45,15,15,75,65,48,0,21,100,0,0,93,14,11,56,0,51,39,22,29,61,9,12,0,25,37,22,91,49,0,77,61,11,28,0,25,63,18,44,49,0,0,19,0
38,2019-09-29,75,0,37,33,60,63,0,5,34,0,0,61,43,37,53,0,61,41,25,73,0,0,55,0,37,10,11,58,37,23,9,0,38,78,18,70,18,28,0,0,47,19,36,35,0,0,0,43,13,24,39,23,39,45,13,45,14,41,0,43,63,56,0,0,40,9,26,45,0,60,56,8,12,0,0,71,0,15,46,59,23,54,11,39,2,18,34,62,94,82,37,65,0,36,39,0,20,23,40,12,44,52,18,75,59,42,59,28,22,26,81,6,37,0,54,37,29,0,8,36,13,13,50,26,41,99,6,22,61,20,29,28,47,18,12,0,0,64,84,36,0,12,16,29,28,32,32,26,33,23,11,11,60,61,62,0,0,38,44,57,21,0,0,62,20,64,46,0,0,49,29,0,0,0,51,15,86,63,0,44,0,87,0,10,34,37,18,0,30,91,36,47,0,46,0,16,0,22,37,2,61,28,32,84,20,14,31,63,33,18,67,0,4,57,35,100,79,43,0,0,9,31,0,23,14,13,37,11,31,0,0,24,22,38,0,42,49,0,44,22,20,48,23,24,24,23,0,0,0,50,45,32,58,23,56,73,0,0,0,15,14,15,8,72,83,56,17,22,18,54,20,52,18,55,0,34,61,39,65,80,56,16,28,21,11,30,7,0,23,57,0,10,0,0,0,0,81,0,19,56,0,12,0,88,36,0,34,8,90,36,51,0,33,33,0,85,26,24,35,16,61,51,23,70,62,0,82,0,6,0,1,0,49,17,12,59,20,0,0,44,14,15,43,20,0,0,47,21,95,30,15,0,72,33,4,37,0,28,62,0,31,0,48,34,58,32,100,21,37,51,46,66,0,0,0,39,67,63,26,0,15,43,25,24,93,9,29,0,31,37,10,0,1,93,65,0,27,0,24,66,44,0,0,60,0,40,14,14,32,100,33,73,31,0,41,34,0,0,60,3,16,45,60,0,100,76,68,0,0,0,0,71,63,0,52,8,0,22,71,67,34,10,0,48,0,34,12,20,15,36,27,21,62,23,0,66,57,83,28,43,0,38,30,53,69,26,0,0,11,0,0,22,0,29,0,38,0,21,11,9,59,68,6,25,0,69,0,20,92,100,34,64,74,6,28,0,11,83,0,45,37,0,0,13,0
39,2019-10-06,72,0,36,32,30,53,43,5,34,19,61,71,42,37,26,23,30,41,100,76,0,0,18,0,55,0,75,55,0,11,28,0,38,62,27,21,10,22,9,0,23,14,54,73,0,0,0,43,0,47,0,9,0,0,0,89,13,30,0,12,0,45,0,10,34,0,43,15,0,15,28,4,35,0,0,63,0,0,46,50,31,46,54,26,0,53,11,31,0,35,18,0,16,36,87,23,17,0,49,12,44,31,37,72,15,28,10,28,33,63,77,10,37,0,45,16,23,24,15,30,54,13,57,17,0,75,11,22,56,34,23,28,59,17,9,0,0,50,0,18,0,10,65,39,22,40,16,25,0,17,11,11,63,31,70,29,0,40,22,19,0,29,38,65,20,27,26,22,38,20,58,0,0,0,58,7,84,58,48,15,13,67,0,19,34,37,18,55,0,0,36,0,0,23,0,16,39,11,81,3,65,83,64,73,25,8,31,32,41,18,24,0,13,59,12,50,45,42,12,0,9,0,0,10,14,13,47,21,0,0,0,71,0,38,0,42,42,0,11,33,20,0,22,24,12,28,0,0,48,32,30,11,59,0,0,83,0,24,0,30,42,18,17,70,75,74,23,22,0,27,25,0,26,47,0,0,57,44,22,43,84,32,18,35,11,30,48,31,0,51,0,16,0,23,24,0,68,0,25,49,22,35,30,67,36,14,46,4,0,54,0,33,65,35,0,78,43,27,23,3,48,78,25,52,25,0,67,0,13,0,0,0,16,0,15,39,10,0,0,0,28,15,72,0,0,29,0,10,47,30,7,0,74,100,9,37,39,55,31,5,15,0,48,0,51,70,38,28,0,43,69,40,0,0,91,0,38,58,26,24,29,25,100,41,50,0,0,0,21,18,18,14,1,74,55,0,63,47,0,39,50,0,0,60,0,0,0,13,10,12,40,24,0,0,22,0,0,0,54,17,16,0,81,46,40,38,91,0,0,19,32,64,71,0,52,41,89,22,47,67,0,20,0,96,0,22,35,0,15,13,54,12,57,5,2,33,100,54,29,60,24,43,37,57,66,39,24,0,21,0,0,0,0,0,11,42,12,21,14,18,88,61,9,25,0,43,0,23,92,12,0,71,71,15,0,0,12,62,0,0,37,27,0,22,0
40,2019-10-13,72,2,12,26,82,62,11,31,33,0,40,50,41,27,13,23,45,43,25,64,0,0,18,0,0,20,64,59,0,11,23,38,44,62,18,35,23,29,28,0,0,14,0,50,22,47,0,43,0,24,0,36,0,22,13,0,17,53,51,31,0,71,0,0,40,8,17,44,0,0,37,12,0,0,0,72,24,30,34,71,8,35,22,39,1,18,55,46,0,35,18,0,0,18,19,0,17,0,46,24,47,49,37,61,14,46,0,28,11,28,80,6,18,54,58,29,41,23,7,44,0,13,66,17,20,93,3,25,56,19,29,28,70,0,15,40,0,47,21,27,0,9,16,20,11,32,0,51,0,40,0,11,53,0,56,29,45,38,0,19,7,0,0,76,59,27,19,44,0,20,29,37,16,0,50,15,73,40,48,29,25,56,0,48,17,0,0,0,0,90,30,0,0,0,33,0,78,22,47,3,48,73,96,78,35,10,46,0,25,9,55,0,8,52,23,0,61,32,0,0,9,0,0,17,0,0,28,11,15,48,0,94,89,0,0,66,46,0,22,22,20,0,23,28,24,22,28,48,0,42,59,100,57,0,0,74,0,0,22,22,0,19,0,62,76,70,0,19,0,27,20,0,43,31,12,33,59,46,22,36,28,16,0,28,11,30,20,62,45,60,0,9,0,23,24,0,71,45,28,79,15,47,30,100,0,42,41,4,0,0,0,66,16,27,0,78,43,29,35,0,69,28,26,17,37,30,38,0,6,0,1,0,81,0,63,39,20,0,25,44,39,14,0,40,0,28,0,15,16,22,15,0,62,33,18,37,0,36,15,9,30,47,48,0,66,57,38,21,37,68,23,50,39,0,0,78,63,59,25,0,29,40,0,30,33,8,0,0,10,14,16,29,1,72,68,0,27,0,0,13,55,31,0,0,0,0,14,13,27,25,36,48,31,0,37,0,40,0,64,21,48,23,43,45,20,38,23,0,100,0,31,68,76,0,75,57,0,11,0,78,0,39,0,24,35,0,34,6,15,28,54,15,30,14,4,32,28,70,44,17,47,34,30,38,62,13,0,0,21,67,36,0,0,43,0,36,12,62,39,26,29,74,25,0,0,85,37,14,0,25,0,56,45,6,56,0,11,55,0,0,36,0,96,28,45
41,2019-10-20,71,8,24,28,7,58,21,26,11,28,100,50,43,53,13,0,7,31,25,76,0,0,18,0,18,59,42,56,36,100,55,38,51,31,26,55,15,72,37,0,23,22,0,42,22,46,0,43,13,25,0,27,0,0,0,44,30,44,100,18,0,44,0,100,34,8,34,15,100,73,46,20,11,0,0,64,0,15,28,63,53,32,64,26,0,35,33,34,0,34,45,0,0,53,67,0,14,0,36,83,52,96,27,79,14,45,19,82,54,39,77,8,0,0,39,21,46,23,29,26,0,25,53,17,0,99,0,25,56,43,17,27,46,51,19,0,0,30,0,35,0,8,16,19,22,28,0,100,21,28,0,12,63,30,46,29,45,36,22,0,14,0,74,60,33,9,19,0,0,77,57,0,0,0,58,17,82,46,0,0,0,50,44,38,0,54,0,0,0,22,35,46,0,23,32,31,39,22,32,3,32,36,63,66,35,22,30,31,49,13,46,0,12,61,23,0,39,34,12,44,9,0,0,39,42,25,18,0,15,0,0,0,22,19,0,49,53,65,22,22,65,0,22,57,0,31,0,0,0,62,0,52,58,0,0,75,0,0,0,33,41,23,17,64,72,44,6,18,18,53,40,51,36,31,35,41,56,38,21,30,41,0,27,55,10,59,54,0,44,59,90,7,32,0,0,0,74,0,25,68,50,46,59,72,0,41,28,2,0,0,50,32,48,59,0,79,43,33,46,9,56,11,56,51,36,0,43,0,6,43,1,23,40,17,19,67,10,0,0,0,22,15,28,20,0,84,0,15,31,29,7,0,72,33,0,36,0,54,15,11,30,0,95,33,53,68,33,27,18,71,23,59,0,0,0,0,56,57,25,24,57,42,0,36,25,0,0,0,0,54,23,14,0,57,38,0,53,0,0,26,55,0,36,29,32,0,0,27,19,12,37,0,31,0,40,0,20,45,63,7,48,37,37,45,20,19,45,0,0,19,0,65,48,0,42,40,0,44,46,59,33,29,30,95,34,44,11,19,0,74,80,32,60,23,3,0,28,65,25,42,0,48,0,52,73,77,47,0,10,0,0,21,0,43,45,49,12,41,17,13,14,51,25,12,0,42,36,26,90,37,0,21,41,6,28,0,14,70,0,44,36,53,0,13,0
42,2019-10-27,71,4,12,62,45,68,42,0,44,38,0,40,33,50,39,0,15,40,0,94,0,0,18,0,36,10,21,66,0,34,41,0,72,62,44,49,12,40,56,0,23,12,35,42,22,0,0,41,13,35,39,32,38,22,12,0,24,30,0,24,0,69,0,25,28,8,9,30,0,59,46,25,12,55,0,68,24,30,51,64,23,46,22,13,1,71,66,61,0,81,55,32,16,18,19,46,17,0,37,12,50,58,46,73,14,28,19,28,65,47,78,2,18,27,49,18,23,23,22,50,13,25,59,9,20,95,3,55,61,5,17,0,35,0,10,0,0,39,21,18,0,9,33,49,6,39,48,25,11,23,0,23,63,0,69,0,90,37,44,0,14,29,0,59,33,27,19,66,37,10,0,0,0,0,53,15,86,78,0,14,63,48,0,29,17,55,0,55,30,68,33,0,0,23,0,31,0,33,47,5,84,64,0,69,45,50,15,47,57,45,51,0,8,55,23,0,61,38,12,0,9,0,0,26,42,0,55,0,0,0,0,0,67,0,0,52,51,66,44,0,46,0,22,39,48,27,0,24,96,53,89,47,56,0,0,76,0,23,22,33,0,29,17,66,82,59,34,17,36,40,25,0,43,39,0,42,72,62,0,42,55,16,18,48,53,10,34,0,67,59,30,7,16,0,48,5,64,23,25,56,15,35,0,60,18,0,39,9,89,36,0,0,65,43,90,79,51,39,35,6,58,22,38,69,49,0,48,0,13,14,0,0,41,17,10,48,20,0,25,44,73,14,0,20,0,57,0,20,63,45,30,0,57,33,18,37,78,73,30,7,30,47,0,0,37,25,42,34,0,47,0,40,0,75,0,0,44,62,0,0,43,61,0,20,33,17,0,31,0,28,15,86,1,52,61,0,9,0,23,13,49,0,0,30,0,39,21,13,29,12,34,48,0,0,7,0,20,0,45,10,0,45,48,0,20,0,67,0,50,56,0,67,100,0,37,24,0,0,94,58,0,20,30,24,69,89,46,6,19,75,0,29,26,14,2,32,28,81,29,17,47,37,81,38,74,39,24,0,53,0,36,43,0,86,22,48,0,41,39,52,0,64,9,12,0,68,0,33,0,25,33,77,29,4,0,0,10,57,0,0,24,0,0,21,45
